frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1662122128776050432.png,0.140210,0.920677,3.576542,0.775666,0.870618,0.910158,0.918594
1662122128824051456.png,0.145373,0.925594,3.581049,0.776622,0.864114,0.909645,0.918281
1662122128866052352.png,0.143960,0.832334,3.373888,0.730534,0.855847,0.914902,0.926935
1662122128908053248.png,0.147476,0.832662,3.367636,0.714598,0.865808,0.910045,0.925327
1662122128950054144.png,0.150927,0.827373,3.383659,0.718801,0.877195,0.915951,0.928516
1662122128992055040.png,0.156753,0.831654,3.428697,0.707751,0.864533,0.915273,0.930053
1662122129034055936.png,0.164162,0.842552,3.518380,0.670438,0.850107,0.913877,0.931025
1662122129073056768.png,0.177844,0.864467,3.554189,0.668372,0.839022,0.913150,0.930880
1662122129115057664.png,0.156750,0.851661,3.552980,0.650764,0.850727,0.908998,0.932219
1662122129160058624.png,0.167489,0.899767,3.670929,0.663416,0.850537,0.906076,0.927407
1662122129208059648.png,0.155733,0.921977,3.718437,0.663342,0.843323,0.905909,0.924110
1662122129247060480.png,0.162188,0.924165,3.718024,0.669943,0.847582,0.907999,0.923610
1662122129295061504.png,0.153280,0.921687,3.743320,0.676402,0.817179,0.911434,0.925491
1662122129340062464.png,0.144807,0.903337,3.713265,0.682389,0.838043,0.911565,0.926612
1662122129382063360.png,0.154332,0.923731,3.709792,0.726520,0.784380,0.911353,0.927117
1662122129427064320.png,0.138349,0.906646,3.711659,0.720928,0.844486,0.917658,0.928196
1662122129472065280.png,0.152510,0.900770,3.677258,0.714305,0.859631,0.915748,0.926863
1662122129517066240.png,0.149760,0.910161,3.684182,0.719428,0.854469,0.914594,0.926055
1662122129559067136.png,0.150538,0.914929,3.679150,0.729225,0.815818,0.913200,0.923504
1662122129601068032.png,0.140863,0.884452,3.632589,0.712806,0.825652,0.918270,0.928212
1662122129640068864.png,0.152084,0.891684,3.633588,0.701409,0.801537,0.919440,0.927985
1662122129679069696.png,0.125428,0.783143,3.446161,0.657718,0.835202,0.931052,0.938175
1662122129727070720.png,0.138241,0.777568,3.405676,0.676232,0.831319,0.930698,0.940922
1662122129766071552.png,0.126923,0.703176,3.229963,0.637297,0.852291,0.937496,0.945623
1662122129808072448.png,0.118689,0.655069,3.141412,0.622701,0.904735,0.939556,0.947744
1662122129844073216.png,0.113988,0.620687,3.062348,0.601310,0.889270,0.943859,0.951004
1662122129889074176.png,0.135634,0.554740,2.885206,0.539997,0.897721,0.945273,0.956030
1662122129934075136.png,0.141653,0.545350,2.826169,0.550351,0.872181,0.948478,0.957500
1662122129976076032.png,0.141190,0.479259,2.623754,0.518122,0.894617,0.951902,0.960336
1662122130021076992.png,0.137815,0.456357,2.554126,0.520415,0.902624,0.956942,0.964088
1662122130066077952.png,0.149171,0.411179,2.356634,0.458555,0.885363,0.959411,0.967685
1662122130114078976.png,0.113023,0.373466,2.210639,0.469491,0.897244,0.956263,0.967909
1662122130159079936.png,0.185726,0.360033,2.089889,0.451279,0.870219,0.964400,0.971925
1662122130198080768.png,0.187944,0.281624,1.691764,0.363745,0.868418,0.969660,0.975263
1662122130240081664.png,0.148810,0.215510,1.562510,0.302838,0.921810,0.975229,0.981416
1662122130282082560.png,0.148736,0.188377,1.473957,0.279095,0.937483,0.978383,0.983977
1662122130330083584.png,0.170969,0.190734,1.416436,0.276326,0.873996,0.979641,0.986114
1662122130369084416.png,0.101577,0.172574,1.471683,0.265224,0.928494,0.976781,0.986084
1662122130414085376.png,0.105296,0.172833,1.469509,0.265310,0.928819,0.976833,0.986130
1662122130456086272.png,0.191799,0.237674,1.704981,0.315829,0.712922,0.974490,0.982700
1662122130498087168.png,0.171926,0.255215,1.827332,0.324822,0.858200,0.972016,0.979970
1662122130540088064.png,0.164673,0.300797,2.039058,0.361330,0.904253,0.969607,0.974650
1662122130582088960.png,0.192292,0.335820,2.201615,0.399060,0.707702,0.970168,0.974235
1662122130624089856.png,0.176225,0.368641,2.358479,0.413165,0.787885,0.967491,0.971259
1662122130669090816.png,0.160594,0.379770,2.440831,0.391311,0.938654,0.964284,0.968759
1662122130711091712.png,0.107746,0.413684,2.602877,0.418178,0.936433,0.961407,0.965416
1662122130753092608.png,0.109115,0.464584,2.779020,0.464070,0.936402,0.957327,0.961616
1662122130798093568.png,0.139256,0.517143,2.928033,0.485829,0.936645,0.955086,0.958651
1662122130840094464.png,0.145631,0.569058,3.061790,0.516123,0.934419,0.948904,0.953797
1662122130885095424.png,0.149002,0.611434,3.183093,0.543965,0.931338,0.946787,0.950990
1662122130927096320.png,0.121370,0.647710,3.296513,0.595339,0.931975,0.944197,0.947883
1662122130969097216.png,0.153647,0.663666,3.314405,0.583221,0.922136,0.940987,0.946687
1662122131011098112.png,0.151219,0.642070,3.274621,0.568435,0.927721,0.945179,0.950909
1662122131056099072.png,0.150140,0.655426,3.302927,0.594697,0.924569,0.943148,0.949359
1662122131095099904.png,0.157587,0.666258,3.302660,0.611351,0.921106,0.940928,0.946923
1662122131137100800.png,0.115258,0.648335,3.255416,0.601073,0.919012,0.937099,0.944249
1662122131182101760.png,0.150186,0.638672,3.208785,0.600643,0.917106,0.937824,0.945329
1662122131227102720.png,0.190897,0.687939,3.259093,0.605304,0.780785,0.932726,0.941528
1662122131263103488.png,0.212626,0.674106,3.154064,0.587804,0.745819,0.933076,0.941856
1662122131305104384.png,0.230038,0.686642,3.159916,0.595307,0.659696,0.932786,0.942179
1662122131350105344.png,0.177109,0.697081,3.244964,0.617538,0.867575,0.926709,0.938196
1662122131395106304.png,0.201965,0.764958,3.334706,0.630992,0.826375,0.916520,0.938095
1662122131437107200.png,0.213067,0.773842,3.382339,0.631275,0.785081,0.920594,0.937843
1662122131482108160.png,0.191624,0.815898,3.508922,0.644517,0.823116,0.915015,0.935906
1662122131527109120.png,0.206063,0.882125,3.634469,0.695469,0.820546,0.910293,0.931593
1662122131566109952.png,0.216016,0.942843,3.770333,0.710928,0.750624,0.904730,0.924474
1662122131605110784.png,0.183347,0.982875,3.912390,0.731069,0.845467,0.899751,0.920647
1662122131647111680.png,0.185389,1.107855,4.132957,0.793951,0.833012,0.888210,0.909030
1662122131689112576.png,0.168959,1.086259,4.152589,0.794568,0.840389,0.890098,0.912965
1662122131737113600.png,0.158514,1.175556,4.330404,0.831594,0.827264,0.884291,0.906150
1662122131776114432.png,0.156431,1.182097,4.345413,0.829129,0.827972,0.881942,0.903283
1662122131821115392.png,0.165352,1.285926,4.530920,0.869598,0.811165,0.874705,0.895705
1662122131863116288.png,0.155061,1.263317,4.522581,0.847695,0.801335,0.874408,0.900276
1662122131905117184.png,0.159502,1.331122,4.652825,0.887638,0.801910,0.872571,0.894082
1662122131947118080.png,0.165239,1.384119,4.751647,0.895904,0.800978,0.866539,0.890466
1662122131989118976.png,0.177367,1.492561,4.908350,0.945552,0.791922,0.857095,0.881245
1662122132028119808.png,0.163924,1.452149,4.877687,0.921073,0.799046,0.863093,0.887884
1662122132073120768.png,0.174445,1.475640,4.928226,0.899206,0.788700,0.857379,0.885100
1662122132115121664.png,0.169643,1.506233,4.996087,0.910110,0.788384,0.856648,0.884128
1662122132154122496.png,0.174783,1.570668,5.087656,0.939921,0.785660,0.850774,0.878952
1662122132205123584.png,0.171460,1.557425,5.080364,0.909951,0.784004,0.853040,0.880586
1662122132247124480.png,0.176549,1.633774,5.197930,0.947681,0.775870,0.845267,0.872009
1662122132286125312.png,0.176381,1.670647,5.260957,0.959460,0.777586,0.842046,0.867756
1662122132325126144.png,0.184119,1.688725,5.282562,0.955794,0.768840,0.838415,0.865260
1662122132370127104.png,0.189301,1.734662,5.359052,0.976483,0.759284,0.834504,0.863849
1662122132409127936.png,0.183073,1.680549,5.295030,0.948764,0.759521,0.840215,0.870952
1662122132454128896.png,0.185758,1.783576,5.457166,1.007751,0.756805,0.831498,0.861089
1662122132502129920.png,0.184083,1.758940,5.425642,0.997232,0.763981,0.834446,0.863472
1662122132541130752.png,0.192868,1.872373,5.598390,1.025075,0.756031,0.825470,0.855639
1662122132583131648.png,0.197356,1.954107,5.717903,1.048049,0.745909,0.822471,0.849701
1662122132628132608.png,0.195676,1.938869,5.701890,1.039214,0.749540,0.824064,0.851168
1662122132670133504.png,0.201745,2.034895,5.843624,1.083245,0.736145,0.814560,0.846304
1662122132712134400.png,0.201913,1.979671,5.782558,1.037996,0.738010,0.816920,0.850757
1662122132754135296.png,0.202622,2.011293,5.823714,1.052114,0.727566,0.813151,0.848123
1662122132799136256.png,0.213694,2.075802,5.903452,1.070934,0.702804,0.808904,0.843223
1662122132838137088.png,0.213007,2.032771,5.849295,1.037224,0.704659,0.810537,0.845930
1662122132877137920.png,0.206745,2.092810,5.939651,1.075046,0.730430,0.806822,0.841047
1662122132919138816.png,0.219760,2.016429,5.851621,1.025941,0.712065,0.810805,0.848498
1662122132964139776.png,0.209877,2.019327,5.858390,1.026368,0.709121,0.807902,0.845137
1662122133006140672.png,0.224792,2.126912,5.981867,1.061673,0.692389,0.801858,0.838237
1662122133051141632.png,0.230958,2.041553,5.877358,0.988765,0.689582,0.805119,0.847070
1662122133093142528.png,0.223297,2.093214,5.936296,1.028497,0.677448,0.792979,0.839282
1662122133135143424.png,0.227425,2.169981,6.046951,1.057845,0.712499,0.795890,0.835489
1662122133180144384.png,0.242339,2.160187,6.031024,1.045219,0.698944,0.794343,0.838679
1662122133225145344.png,0.248632,2.243845,6.130538,1.091239,0.688106,0.793505,0.832111
1662122133267146240.png,0.255234,2.261274,6.163267,1.091014,0.681242,0.785581,0.832542
1662122133309147136.png,0.241210,2.358451,6.279088,1.109052,0.699607,0.774182,0.816913
1662122133351148032.png,0.249137,2.335107,6.246362,1.078849,0.662985,0.772123,0.823244
1662122133393148928.png,0.259839,2.404415,6.316091,1.102845,0.637007,0.767014,0.814721
1662122133438149888.png,0.278824,2.511766,6.450432,1.118927,0.620955,0.753058,0.800692
1662122133480150784.png,0.283514,2.593102,6.540718,1.125331,0.625676,0.731076,0.793417
1662122133525151744.png,0.285227,2.602587,6.529252,1.126151,0.617408,0.725800,0.787140
1662122133567152640.png,0.292617,2.595510,6.525615,1.102347,0.605408,0.701393,0.792043
1662122133609153536.png,0.300980,2.593471,6.524705,1.103234,0.578030,0.700952,0.794474
1662122133654154496.png,0.291107,2.646592,6.594817,1.090734,0.588945,0.724320,0.779330
1662122133696155392.png,0.311395,2.579472,6.498455,1.043373,0.526099,0.715604,0.786259
1662122133744156416.png,0.307532,2.548234,6.478935,1.060271,0.541154,0.725653,0.793854
1662122133786157312.png,0.292952,2.544091,6.492736,1.059544,0.542521,0.731687,0.792349
1662122133831158272.png,0.277336,2.437041,6.393247,1.006069,0.609355,0.745430,0.806907
1662122133876159232.png,0.263131,2.388535,6.351286,1.003572,0.641736,0.744599,0.813720
1662122133921160192.png,0.267123,2.424304,6.377232,1.003830,0.626946,0.740974,0.810541
1662122133966161152.png,0.280957,2.469418,6.424258,1.024989,0.632412,0.732847,0.806510
1662122134011162112.png,0.307212,2.532534,6.493369,1.038460,0.510159,0.720938,0.792469
1662122134059163136.png,0.295325,2.630823,6.622350,1.086802,0.642329,0.713303,0.770955
1662122134101164032.png,0.288787,2.591224,6.596729,1.070357,0.663501,0.715345,0.775273
1662122134143164928.png,0.282349,2.549751,6.546700,1.041435,0.641475,0.714538,0.776108
1662122134188165888.png,0.264402,2.513669,6.542936,1.035031,0.646133,0.727034,0.795656
1662122134233166848.png,0.284789,2.592586,6.608416,1.049470,0.627247,0.723495,0.787522
1662122134281167872.png,0.314943,2.611470,6.621263,1.029107,0.541557,0.684359,0.778478
1662122134326168832.png,0.322525,2.709835,6.737246,1.079813,0.533839,0.699410,0.764244
1662122134368169728.png,0.317606,2.698334,6.748315,1.051021,0.539002,0.704909,0.769779
1662122134410170624.png,0.300872,2.700936,6.763705,1.066043,0.581822,0.679400,0.777261
1662122134452171520.png,0.319841,2.823125,6.901351,1.087695,0.544261,0.699025,0.764800
1662122134500172544.png,0.330636,2.890630,6.972376,1.110537,0.488880,0.684055,0.756133
1662122134539173376.png,0.326281,2.942999,7.029003,1.099984,0.498226,0.680365,0.754257
1662122134584174336.png,0.318362,2.915359,7.017967,1.102598,0.511824,0.686210,0.754871
1662122134626175232.png,0.337976,3.179523,7.254449,1.188117,0.497913,0.666994,0.727971
1662122134668176128.png,0.328244,3.142906,7.199084,1.178336,0.510227,0.651263,0.725896
1662122134710177024.png,0.334769,3.122992,7.166415,1.197742,0.511143,0.641178,0.739506
1662122134755177984.png,0.325210,3.119890,7.158927,1.203425,0.529031,0.654189,0.733330
1662122134797178880.png,0.347071,3.313437,7.347604,1.237987,0.510400,0.623357,0.721009
1662122134839179776.png,0.347617,3.361475,7.418804,1.240623,0.487609,0.619467,0.714543
1662122134887180800.png,0.347573,3.345010,7.380144,1.230937,0.499184,0.613773,0.715889
1662122134932181760.png,0.364219,3.439407,7.445191,1.248846,0.450183,0.615618,0.712052
1662122134971182592.png,0.371064,3.516933,7.522569,1.253066,0.440579,0.599647,0.706287
1662122135013183488.png,0.364171,3.484954,7.500728,1.245358,0.444987,0.612874,0.717013
1662122135052184320.png,0.377295,3.650861,7.651543,1.308211,0.460214,0.602486,0.695707
1662122135094185216.png,0.381314,3.651203,7.637214,1.262940,0.430881,0.605021,0.690287
1662122135133186048.png,0.380044,3.578705,7.551406,1.226151,0.419915,0.607431,0.692845
1662122135175186944.png,0.368917,3.519673,7.520508,1.210720,0.445465,0.622348,0.698406
1662122135217187840.png,0.385308,3.707319,7.670207,1.235479,0.426981,0.600448,0.672152
1662122135262188800.png,0.393814,3.628395,7.559312,1.206060,0.400167,0.601517,0.671438
1662122135310189824.png,0.393330,3.611470,7.538661,1.207871,0.395497,0.603426,0.677033
1662122135355190784.png,0.389638,3.598758,7.520351,1.203645,0.398242,0.592565,0.671643
1662122135400191744.png,0.390918,3.635456,7.519289,1.216869,0.383751,0.584572,0.662284
1662122135442192640.png,0.412940,3.765247,7.608226,1.237882,0.342577,0.573587,0.651654
1662122135487193600.png,0.400960,3.719704,7.580848,1.233649,0.367147,0.575329,0.661706
1662122135526194432.png,0.396923,3.742759,7.606203,1.244282,0.374172,0.572859,0.653243
1662122135571195392.png,0.384014,3.632892,7.523156,1.204670,0.385332,0.588908,0.662834
1662122135613196288.png,0.394416,3.664800,7.513889,1.207820,0.342339,0.574262,0.658873
1662122135652197120.png,0.387375,3.616429,7.500262,1.234710,0.356555,0.592184,0.668768
1662122135697198080.png,0.378116,3.570569,7.462487,1.210287,0.375277,0.599527,0.676445
1662122135736198912.png,0.376146,3.615971,7.536094,1.208834,0.376424,0.604911,0.674748
1662122135781199872.png,0.375585,3.636862,7.567577,1.208819,0.383090,0.601091,0.670118
1662122135823200768.png,0.386645,3.796504,7.737626,1.245609,0.408278,0.586197,0.656308
1662122135868201728.png,0.386998,3.871570,7.822752,1.251934,0.415569,0.578006,0.647377
1662122135907202560.png,0.378377,3.738890,7.725158,1.209209,0.437654,0.590427,0.663640
1662122135952203520.png,0.382086,3.784877,7.762535,1.228156,0.408924,0.581256,0.657945
1662122135994204416.png,0.380741,3.773155,7.774499,1.207165,0.420158,0.592364,0.664751
1662122136039205376.png,0.384729,3.815624,7.807071,1.232400,0.411281,0.585381,0.662223
1662122136081206272.png,0.379427,3.768626,7.778042,1.222693,0.424314,0.588871,0.670330
1662122136123207168.png,0.379104,3.787847,7.810560,1.226696,0.447151,0.594866,0.673318
1662122136168208128.png,0.372402,3.661625,7.699097,1.182674,0.467120,0.606451,0.686101
1662122136207208960.png,0.371988,3.620410,7.647552,1.154035,0.441097,0.607595,0.687040
1662122136252209920.png,0.381264,3.823217,7.845930,1.220945,0.457382,0.589632,0.665911
1662122136297210880.png,0.376639,3.717685,7.738158,1.202525,0.456261,0.597879,0.676687
1662122136342211840.png,0.381984,3.735538,7.746644,1.201038,0.434632,0.596383,0.677163
1662122136381212672.png,0.378361,3.716864,7.735674,1.189885,0.458753,0.594260,0.676339
1662122136426213632.png,0.371173,3.601222,7.617209,1.170450,0.455756,0.601418,0.689067
1662122136471214592.png,0.370340,3.581426,7.599144,1.185886,0.466816,0.613245,0.692236
1662122136516215552.png,0.371733,3.605624,7.611742,1.177346,0.462396,0.601852,0.679968
1662122136561216512.png,0.365124,3.522782,7.534283,1.147602,0.471627,0.607464,0.689553
1662122136600217344.png,0.375983,3.651824,7.656812,1.183684,0.463137,0.599436,0.679271
1662122136642218240.png,0.360315,3.474487,7.484863,1.164224,0.483122,0.615068,0.694828
