frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1661868186643237376.png,0.847363,7.792753,10.089424,1.938214,0.000010,0.000045,0.000520
1661868186679238144.png,0.851039,7.833188,10.106260,1.959737,0.000000,0.000056,0.000515
1661868186718238976.png,0.835260,7.572346,9.939847,1.860960,0.000273,0.000571,0.001228
1661868186760239872.png,0.843048,7.718807,10.030710,1.908437,0.000010,0.000010,0.000561
1661868186805240832.png,0.851354,7.901057,10.151442,1.973780,0.000106,0.000238,0.000780
1661868186844241664.png,0.833411,7.563957,9.929070,1.850111,0.000046,0.000324,0.001099
1661868186883242496.png,0.859703,7.989050,10.183671,2.025812,0.000137,0.000472,0.000806
1661868186925243392.png,0.868527,8.139226,10.274472,2.095051,0.000030,0.000584,0.001026
1661868186964244224.png,0.861306,8.006255,10.182255,2.030994,0.000031,0.000097,0.000356
1661868187006245120.png,0.869815,8.196177,10.303923,2.088300,0.000000,0.000000,0.000005
1661868187048246016.png,0.864494,8.093326,10.237034,2.052300,0.000000,0.000010,0.000587
1661868187090246912.png,0.860623,8.028254,10.194056,2.020917,0.000000,0.000015,0.000389
1661868187129247744.png,0.861586,8.059518,10.216897,2.033676,0.000000,0.000092,0.000491
1661868187174248704.png,0.853451,7.944606,10.145924,1.976377,0.000000,0.000329,0.000898
1661868187216249600.png,0.855556,7.955174,10.136128,1.991153,0.000000,0.000088,0.000489
1661868187255250432.png,0.852853,7.939966,10.131440,1.967980,0.000000,0.000005,0.000325
1661868187297251328.png,0.848303,7.919067,10.124491,1.956187,0.000000,0.000424,0.000890
1661868187339252224.png,0.854413,8.032672,10.187249,1.994716,0.000000,0.000379,0.000908
1661868187381253120.png,0.849560,7.969340,10.146223,1.963761,0.000042,0.000604,0.001285
1661868187423254016.png,0.828192,7.593060,9.900869,1.822685,0.000177,0.000908,0.002083
1661868187465254912.png,0.857876,8.125875,10.231974,2.011559,0.000016,0.000058,0.000696
1661868187507255808.png,0.861551,8.159021,10.238364,2.042724,0.000011,0.000058,0.000693
1661868187549256704.png,0.851044,8.008784,10.151514,1.966992,0.000026,0.000142,0.000811
1661868187597257728.png,0.855049,8.060617,10.170797,1.995298,0.000005,0.000328,0.000851
1661868187639258624.png,0.873965,8.408003,10.372082,2.145569,0.000000,0.000037,0.000633
1661868187681259520.png,0.870463,8.332811,10.313813,2.103327,0.000000,0.000134,0.000915
1661868187726260480.png,0.859342,8.145255,10.199604,2.023421,0.000005,0.000199,0.000730
1661868187768261376.png,0.860616,8.158834,10.198358,2.030186,0.000000,0.000119,0.000340
1661868187807262208.png,0.878080,8.422548,10.335494,2.160975,0.000005,0.000130,0.000260
1661868187846263040.png,0.847315,7.927631,10.047771,1.941898,0.000109,0.000311,0.000583
1661868187888263936.png,0.850899,7.989557,10.088935,1.970257,0.000159,0.000400,0.000795
1661868187930264832.png,0.855109,8.037286,10.110930,1.994855,0.000281,0.000749,0.001018
1661868187978265856.png,0.867044,8.228462,10.222063,2.080435,0.000000,0.000563,0.000839
1661868188020266752.png,0.875393,8.367801,10.301355,2.156379,0.000000,0.000045,0.000161
1661868188062267648.png,0.876840,8.381619,10.307414,2.170317,0.000045,0.000415,0.000555
1661868188101268480.png,0.861970,8.157732,10.186601,2.069832,0.000112,0.000449,0.000589
1661868188143269376.png,0.840975,7.802244,9.969533,1.916609,0.000288,0.000300,0.000865
1661868188185270272.png,0.848900,7.922340,10.037971,1.972299,0.000062,0.000062,0.000544
1661868188224271104.png,0.856050,8.029967,10.095982,2.007625,0.000000,0.000000,0.000085
1661868188263271936.png,0.858394,8.013980,10.068930,2.010559,0.000000,0.000000,0.000000
1661868188302272768.png,0.844466,7.789817,9.944640,1.929573,0.000408,0.000408,0.001114
1661868188341273600.png,0.854724,7.961042,10.046279,1.997173,0.000218,0.000218,0.000500
1661868188380274432.png,0.853635,7.971697,10.063852,1.993305,0.000092,0.000092,0.000092
1661868188419275264.png,0.848315,7.781032,9.916955,1.937431,0.000190,0.000230,0.000374
1661868188464276224.png,0.840310,7.650226,9.838427,1.885965,0.000035,0.000035,0.000397
1661868188509277184.png,0.839488,7.620063,9.817030,1.881155,0.000000,0.000000,0.000311
1661868188551278080.png,0.850641,7.802786,9.929342,1.958214,0.000000,0.000000,0.000195
1661868188596279040.png,0.850550,7.775384,9.904937,1.953737,0.000184,0.000224,0.000448
1661868188641280000.png,0.842423,7.640055,9.831657,1.904486,0.000057,0.000057,0.000259
1661868188686280960.png,0.866374,8.034776,10.072882,2.077901,0.000190,0.000265,0.000328
1661868188728281856.png,0.844347,7.658172,9.853154,1.913877,0.000017,0.000075,0.000547
1661868188776282880.png,0.856003,7.895871,10.024794,2.006463,0.000086,0.000427,0.000438
1661868188824283904.png,0.865592,8.042106,10.114046,2.073555,0.000075,0.000173,0.000392
1661868188869284864.png,0.851453,7.858853,10.034361,1.978193,0.000017,0.000098,0.000243
1661868188911285760.png,0.851479,7.879636,10.065657,1.982154,0.000087,0.000110,0.000446
1661868188950286592.png,0.853863,7.933690,10.113835,1.997274,0.000000,0.000000,0.000493
1661868188992287488.png,0.854235,7.933503,10.118009,1.999735,0.000000,0.000017,0.000418
1661868189034288384.png,0.853692,7.925277,10.121457,1.991070,0.000035,0.000046,0.000191
1661868189079289344.png,0.854944,7.949562,10.147470,2.009081,0.000012,0.000012,0.000226
1661868189121290240.png,0.846803,7.766509,10.030166,1.942097,0.000000,0.000000,0.000499
1661868189163291136.png,0.848454,7.790777,10.046069,1.948061,0.000000,0.000012,0.000290
1661868189205292032.png,0.859378,8.016761,10.206960,2.042096,0.000000,0.000006,0.000075
1661868189247292928.png,0.858907,8.000529,10.199621,2.041068,0.000006,0.000006,0.000070
1661868189292293888.png,0.857480,7.995982,10.203580,2.038091,0.000000,0.000023,0.000266
1661868189328294656.png,0.847807,7.806325,10.091302,1.957498,0.000000,0.000029,0.000486
1661868189370295552.png,0.850184,7.806119,10.080876,1.965557,0.000006,0.000023,0.000087
1661868189412296448.png,0.849418,7.803674,10.088161,1.963623,0.000000,0.000058,0.000087
1661868189457297408.png,0.842959,7.698615,10.024672,1.924830,0.000006,0.000104,0.000467
1661868189502298368.png,0.841233,7.631720,9.973546,1.904291,0.000000,0.000000,0.000421
1661868189541299200.png,0.852501,7.828787,10.098171,1.983462,0.000000,0.000000,0.000115
1661868189580300032.png,0.847928,7.731193,10.033101,1.950220,0.000000,0.000023,0.000086
1661868189616300800.png,0.852165,7.799200,10.078280,1.975981,0.000000,0.000075,0.000121
1661868189661301760.png,0.859697,7.916100,10.147770,2.029092,0.000000,0.000017,0.000167
1661868189703302656.png,0.853030,7.794776,10.079697,1.981502,0.000000,0.000023,0.000035
1661868189742303488.png,0.841501,7.594433,9.953281,1.899433,0.000000,0.000006,0.000023
1661868189784304384.png,0.861939,7.889399,10.119576,2.039593,0.000000,0.000029,0.000063
1661868189832305408.png,0.853672,7.731973,10.017334,1.974184,0.000006,0.000023,0.000023
1661868189871306240.png,0.845521,7.610240,9.939901,1.924863,0.000000,0.000000,0.000006
1661868189913307136.png,0.851263,7.691236,9.983915,1.961612,0.000000,0.000000,0.000103
1661868189949307904.png,0.838142,7.480488,9.853659,1.877532,0.000000,0.000046,0.000143
1661868189988308736.png,0.838068,7.517232,9.885684,1.884875,0.000000,0.000029,0.000212
1661868190030309632.png,0.849146,7.674019,9.977474,1.954581,0.000006,0.000006,0.000092
1661868190072310528.png,0.849512,7.670480,9.966629,1.958689,0.000006,0.000011,0.000051
1661868190114311424.png,0.844430,7.560383,9.895308,1.919016,0.000006,0.000006,0.000154
1661868190156312320.png,0.837295,7.444122,9.822886,1.878026,0.000040,0.000051,0.000394
1661868190195313152.png,0.842672,7.503828,9.849112,1.910332,0.000006,0.000040,0.000275
1661868190237314048.png,0.842633,7.457117,9.804566,1.903458,0.000011,0.000052,0.000155
1661868190276314880.png,0.849887,7.565720,9.872306,1.954188,0.000006,0.000075,0.000149
1661868190321315840.png,0.841670,7.423960,9.778717,1.901272,0.000000,0.000034,0.000890
1661868190363316736.png,0.851534,7.624614,9.919949,1.971810,0.000000,0.000000,0.000052
1661868190405317632.png,0.844295,7.469861,9.819345,1.917513,0.000006,0.000080,0.000655
1661868190441318400.png,0.843049,7.454200,9.814338,1.909276,0.000000,0.000057,0.001052
1661868190486319360.png,0.848853,7.555255,9.881913,1.950031,0.000000,0.000040,0.000678
1661868190528320256.png,0.842405,7.462107,9.831429,1.910119,0.000017,0.000017,0.000718
1661868190570321152.png,0.843954,7.474186,9.835963,1.920235,0.000000,0.000034,0.001299
1661868190609321984.png,0.845695,7.493804,9.852582,1.935811,0.000000,0.000057,0.000540
1661868190654322944.png,0.835876,7.332551,9.746620,1.871898,0.000011,0.000121,0.001805
1661868190699323904.png,0.831733,7.284599,9.722083,1.850243,0.000017,0.000247,0.002156
1661868190741324800.png,0.847525,7.490822,9.854675,1.941267,0.000000,0.000075,0.000368
1661868190780325632.png,0.846980,7.463235,9.831758,1.936497,0.000012,0.000075,0.000794
1661868190822326528.png,0.848733,7.454768,9.822458,1.942380,0.000000,0.000052,0.000991
1661868190864327424.png,0.850931,7.509591,9.863167,1.961079,0.000012,0.000086,0.000865
1661868190906328320.png,0.838422,7.295417,9.724113,1.878986,0.000012,0.000133,0.001161
1661868190945329152.png,0.837201,7.278152,9.712706,1.874781,0.000000,0.000144,0.001248
1661868190990330112.png,0.834355,7.230408,9.683800,1.857903,0.000000,0.000081,0.001059
1661868191041331200.png,0.831964,7.196548,9.668304,1.846918,0.000017,0.000203,0.001159
1661868191086332160.png,0.852945,7.489758,9.856787,1.982815,0.000012,0.000023,0.000447
1661868191128333056.png,0.850680,7.462859,9.843048,1.965927,0.000012,0.000023,0.000581
1661868191170333952.png,0.844480,7.352706,9.768596,1.919769,0.000000,0.000017,0.000518
1661868191212334848.png,0.839289,7.307105,9.754295,1.893346,0.000000,0.000012,0.000727
1661868191254335744.png,0.846242,7.389051,9.800138,1.932004,0.000017,0.000029,0.000414
1661868191296336640.png,0.834022,7.229764,9.712095,1.861718,0.000058,0.000460,0.001410
1661868191338337536.png,0.840036,7.361459,9.815802,1.904327,0.000000,0.000052,0.001153
1661868191377338368.png,0.839653,7.329623,9.794253,1.897373,0.000000,0.000087,0.001287
1661868191425339392.png,0.842869,7.410143,9.862758,1.920148,0.000000,0.000076,0.001104
1661868191464340224.png,0.840920,7.419143,9.890413,1.915311,0.000000,0.000151,0.001097
1661868191509341184.png,0.848025,7.535208,9.969173,1.958958,0.000000,0.000041,0.000806
1661868191554342144.png,0.844640,7.490634,9.949364,1.935657,0.000000,0.000035,0.000915
1661868191596343040.png,0.849890,7.603185,10.042452,1.975313,0.000012,0.000046,0.000757
1661868191638343936.png,0.851678,7.639603,10.067848,1.981245,0.000000,0.000017,0.000432
1661868191683344896.png,0.854903,7.700431,10.112422,2.004143,0.000000,0.000046,0.000472
1661868191722345728.png,0.850322,7.599580,10.044168,1.971175,0.000058,0.000155,0.000817
1661868191776346880.png,0.850292,7.620863,10.065223,1.969753,0.000000,0.000167,0.000598
1661868191818347776.png,0.850739,7.665951,10.106582,1.976334,0.000000,0.000057,0.000683
1661868191857348608.png,0.845145,7.562319,10.039827,1.936248,0.000000,0.000138,0.001239
1661868191902349568.png,0.847745,7.622623,10.085890,1.956180,0.000000,0.000103,0.001083
1661868191941350400.png,0.824347,7.254614,9.854634,1.810473,0.000046,0.000813,0.002141
1661868191983351296.png,0.824165,7.268558,9.867942,1.812067,0.000034,0.000812,0.002288
1661868192028352256.png,0.827996,7.334153,9.914886,1.835855,0.000000,0.000354,0.001932
1661868192070353152.png,0.842211,7.533116,10.042349,1.922215,0.000017,0.000103,0.000942
1661868192112354048.png,0.843835,7.560204,10.060472,1.933106,0.000017,0.000114,0.001142
1661868192151354880.png,0.847385,7.639471,10.122064,1.956051,0.000000,0.000182,0.001288
1661868192193355776.png,0.829721,7.392936,9.979060,1.850679,0.000068,0.000405,0.001876
1661868192235356672.png,0.845708,7.652270,10.149281,1.950083,0.000217,0.000445,0.001528
1661868192277357568.png,0.837907,7.557423,10.099556,1.899028,0.000063,0.000256,0.001697
1661868192319358464.png,0.836699,7.544053,10.104283,1.890284,0.000114,0.000410,0.002357
1661868192361359360.png,0.845827,7.731812,10.237579,1.951967,0.000000,0.000216,0.001468
1661868192400360192.png,0.838569,7.613443,10.164442,1.898544,0.000006,0.000222,0.001592
1661868192442361088.png,0.842109,7.713369,10.234213,1.921672,0.000045,0.000187,0.001403
1661868192484361984.png,0.835610,7.653833,10.204582,1.886218,0.000102,0.000295,0.001868
1661868192526362880.png,0.834057,7.655694,10.208559,1.878513,0.000000,0.000227,0.002348
1661868192568363776.png,0.821100,7.456604,10.081442,1.801224,0.000102,0.001615,0.003599
1661868192613364736.png,0.818764,7.472795,10.101858,1.799538,0.000147,0.002130,0.004453
1661868192655365632.png,0.824621,7.558220,10.149171,1.821901,0.000142,0.001189,0.004296
1661868192700366592.png,0.826620,7.650060,10.206383,1.837366,0.000266,0.001238,0.003984
1661868192739367424.png,0.834490,7.780334,10.279212,1.879555,0.000152,0.001039,0.003535
1661868192781368320.png,0.836416,7.816428,10.293339,1.891309,0.000118,0.000885,0.003181
1661868192823369216.png,0.830285,7.727464,10.235191,1.854319,0.000158,0.001048,0.003365
1661868192862370048.png,0.819109,7.542273,10.099480,1.788616,0.000721,0.001925,0.005534
1661868192907371008.png,0.823508,7.599054,10.118770,1.808668,0.000478,0.001373,0.004146
1661868192946371840.png,0.831213,7.704185,10.173470,1.848725,0.000326,0.001214,0.003441
1661868192988372736.png,0.831582,7.704510,10.170654,1.848483,0.000624,0.001006,0.002625
1661868193027373568.png,0.836620,7.799432,10.206921,1.885688,0.000439,0.000821,0.003296
1661868193066374400.png,0.836152,7.786048,10.190630,1.881780,0.000163,0.000923,0.003247
1661868193105375232.png,0.846426,7.910840,10.245878,1.938606,0.000000,0.000006,0.002202
1661868193147376128.png,0.847719,7.895635,10.216713,1.943827,0.000000,0.000006,0.001178
1661868193192377088.png,0.836932,7.704721,10.099867,1.872846,0.000000,0.000434,0.001760
1661868193234377984.png,0.836123,7.706345,10.098060,1.872124,0.000000,0.000000,0.001468
1661868193276378880.png,0.846519,7.850025,10.173860,1.930250,0.000000,0.000006,0.001622
1661868193318379776.png,0.847685,7.861497,10.176427,1.937230,0.000000,0.000000,0.001550
1661868193354380544.png,0.847618,7.924027,10.233885,1.946300,0.000000,0.000000,0.001451
1661868193396381440.png,0.848887,7.949332,10.249507,1.955314,0.000000,0.000000,0.001309
1661868193441382400.png,0.836540,7.720624,10.091373,1.867713,0.000000,0.000409,0.002015
1661868193489383424.png,0.835950,7.753107,10.102707,1.865820,0.000000,0.000307,0.001828
1661868193531384320.png,0.831327,7.647213,10.017966,1.834343,0.000000,0.000820,0.002539
1661868193570385152.png,0.828451,7.664025,10.040353,1.826185,0.000000,0.001202,0.003636
1661868193609385984.png,0.835914,7.702148,10.043553,1.854881,0.000000,0.000720,0.002114
1661868193651386880.png,0.831311,7.591287,9.964334,1.820194,0.000000,0.001654,0.002535
1661868193693387776.png,0.831937,7.641915,9.999645,1.830390,0.000000,0.001364,0.002080
1661868193735388672.png,0.827134,7.582324,9.965142,1.806291,0.000000,0.001309,0.002004
1661868193789389824.png,0.844308,7.828917,10.104040,1.902124,0.000000,0.001138,0.002143
1661868193828390656.png,0.837427,7.733898,10.044453,1.866061,0.000000,0.001474,0.002430
1661868193870391552.png,0.827574,7.552000,9.921451,1.800578,0.000133,0.001769,0.002241
1661868193909392384.png,0.835615,7.681794,9.987577,1.847441,0.000012,0.001477,0.001881
1661868193951393280.png,0.835912,7.694090,9.990462,1.848172,0.000029,0.001512,0.002574
1661868193993394176.png,0.842955,7.861822,10.094464,1.894292,0.000000,0.000658,0.001427
1661868194038395136.png,0.843546,7.891144,10.120116,1.902940,0.000000,0.000428,0.001167
1661868194074395904.png,0.835184,7.739145,10.009339,1.848223,0.000046,0.001013,0.001424
1661868194119396864.png,0.832580,7.706127,9.978071,1.831968,0.000000,0.000932,0.001361
1661868194161397760.png,0.828021,7.600636,9.894784,1.801775,0.000000,0.001067,0.001525
1661868194203398656.png,0.833681,7.688011,9.948656,1.835901,0.000000,0.000772,0.001365
1661868194245399552.png,0.842944,7.901332,10.092588,1.909729,0.000000,0.000947,0.001464
1661868194287400448.png,0.854100,8.012688,10.136362,1.972298,0.000000,0.000315,0.001229
1661868194329401344.png,0.839064,7.773282,9.992703,1.884547,0.000000,0.001458,0.003028
1661868194371402240.png,0.847247,7.880354,10.054350,1.934906,0.000000,0.000888,0.002607
1661868194413403136.png,0.844382,7.816364,10.008696,1.919257,0.000000,0.000938,0.001894
1661868194455404032.png,0.859931,8.062789,10.154552,2.022923,0.000000,0.000464,0.001469
1661868194497404928.png,0.841992,7.739430,9.957274,1.899128,0.000135,0.001412,0.001912
1661868194539405824.png,0.836215,7.707068,9.962141,1.867092,0.000123,0.001788,0.005101
1661868194581406720.png,0.827507,7.553001,9.874229,1.811397,0.000803,0.001418,0.002643
1661868194620407552.png,0.838425,7.755219,10.012944,1.879873,0.000006,0.001083,0.001575
1661868194662408448.png,0.844620,7.847884,10.074963,1.917845,0.000000,0.001130,0.001346
1661868194707409408.png,0.850079,7.891172,10.101286,1.949129,0.000000,0.001242,0.001575
1661868194752410368.png,0.838806,7.721375,10.000388,1.884234,0.000264,0.001045,0.001608
1661868194791411200.png,0.842554,7.771062,10.029074,1.907331,0.000024,0.001053,0.001476
1661868194830412032.png,0.835590,7.651472,9.948720,1.865094,0.000000,0.000927,0.001316
1661868194869412864.png,0.832886,7.624292,9.940664,1.857117,0.000165,0.001045,0.001417
1661868194914413824.png,0.846189,7.829742,10.080116,1.936122,0.000012,0.000867,0.001203
1661868194956414720.png,0.843543,7.777843,10.053034,1.917036,0.000006,0.000883,0.001189
1661868194998415616.png,0.834135,7.652369,10.007553,1.864291,0.000756,0.001207,0.001992
